time,place,latitude,longitude,depth,mag
2006-10-17 19:19:10,"off the east coast of Honshu, Japan",37.514,142.86,24.6,4.8
2006-10-17 04:30:46,Kuril Islands,45.389,149.968,10.0,5.3
2006-10-16 23:23:18,Kuril Islands,48.156,153.194,133.9,5.1
2006-10-16 11:36:42,Kuril Islands,49.571,155.513,92.9,4.6
2006-10-13 21:38:02,"near the east coast of Honshu, Japan",34.814,140.134,63.7,4.9
2006-10-13 13:51:31,Kuril Islands,46.217,153.411,10.0,5.1
2006-10-13 13:47:39,Kuril Islands,46.238,153.277,4.0,5.9
2006-10-13 05:21:02,Kuril Islands,46.454,153.085,28.4,5.0
2006-10-13 01:18:46,"off the east coast of Honshu, Japan",37.346,142.828,10.0,4.9
2006-10-12 00:48:08,"Volcano Islands, Japan region",24.818,142.535,32.2,4.7
2006-10-11 19:41:31,"Bonin Islands, Japan region",27.031,140.628,400.0,4.5
2006-10-10 23:58:04,"off the east coast of Honshu, Japan",37.197,142.664,9.0,6.0
2006-10-06 17:07:29,Kuril Islands,46.762,151.248,176.0,4.5
2006-10-06 13:04:49,Kuril Islands,46.433,153.401,10.0,4.5
2006-10-04 19:44:17,Kuril Islands,46.467,153.73,10.5,4.7
2006-10-04 07:40:55,Kuril Islands,46.554,153.499,10.0,4.9
2006-10-03 23:46:32,Kuril Islands,46.425,152.876,10.0,4.5
2006-10-03 17:10:33,Kuril Islands,46.486,153.382,10.0,4.8
2006-10-03 11:43:33,Kuril Islands,46.77,153.319,10.0,4.5
2006-10-02 17:25:54,Kuril Islands,46.184,152.979,4.0,4.8
2006-10-02 15:10:11,Kuril Islands,46.249,153.073,4.8,4.8
2006-10-02 07:09:03,Kuril Islands,46.32,152.988,10.0,4.9
2006-10-02 02:18:26,Kuril Islands,46.262,153.711,10.0,4.7
2006-10-02 01:00:58,east of the Kuril Islands,46.591,154.364,10.0,4.5
2006-10-01 17:07:24,"near the east coast of Honshu, Japan",38.508,142.721,67.9,5.1
2006-10-01 16:51:55,Kuril Islands,46.605,153.419,10.0,4.6
2006-10-01 16:35:28,east of the Kuril Islands,45.983,153.182,10.0,4.8
2006-10-01 15:01:16,Kuril Islands,46.506,153.386,10.0,4.7
2006-10-01 13:07:06,Kuril Islands,46.399,153.197,10.5,5.1
2006-10-01 12:53:37,Kuril Islands,46.03,153.046,10.0,4.9
2006-10-01 12:40:09,Kuril Islands,46.29,153.42,10.0,4.8
2006-10-01 11:04:56,Kuril Islands,46.424,153.417,10.0,5.0
2006-10-01 09:50:12,Kuril Islands,46.491,153.464,10.0,4.9
2006-10-01 09:38:22,Kuril Islands,46.361,153.463,10.0,4.7
2006-10-01 09:12:50,Kuril Islands,46.524,153.129,10.0,5.1
2006-10-01 09:09:59,Kuril Islands,46.482,153.262,10.0,5.4
2006-10-01 09:06:02,Kuril Islands,46.47,153.24,19.0,6.5
2006-10-01 07:16:42,Kuril Islands,46.176,153.658,10.0,4.5
2006-10-01 05:15:50,Kuril Islands,46.051,153.438,10.0,4.7
2006-10-01 04:52:45,Kuril Islands,46.381,152.993,10.0,4.9
2006-10-01 04:52:35,Kuril Islands,46.31,153.051,10.0,4.8
2006-10-01 04:28:36,Kuril Islands,46.155,153.047,10.0,5.2
2006-10-01 02:23:59,Kuril Islands,46.211,152.984,10.0,5.3
2006-10-01 01:28:21,Kuril Islands,46.324,153.355,10.0,4.7
2006-10-01 00:35:41,Kuril Islands,46.58,153.814,10.0,4.6
2006-10-01 00:04:15,Kuril Islands,46.595,153.099,22.2,4.9
2006-09-30 23:12:32,Kuril Islands,46.509,153.332,10.0,4.8
2006-09-30 21:57:53,Kuril Islands,46.091,152.782,40.6,4.7
2006-09-30 20:36:04,Kuril Islands,46.198,153.143,10.0,4.7
2006-09-30 19:57:48,Kuril Islands,46.424,153.263,10.0,4.9
2006-09-30 18:37:55,Kuril Islands,46.212,153.55,10.0,4.8
2006-09-30 18:33:38,Kuril Islands,46.33,153.256,10.0,5.5
2006-09-30 18:25:15,Kuril Islands,46.31,153.377,7.2,5.1
2006-09-30 18:05:49,Kuril Islands,46.462,153.384,10.0,4.8
2006-09-30 17:56:16,Kuril Islands,46.185,153.169,10.0,6.0
2006-09-30 17:50:23,Kuril Islands,46.351,153.166,11.0,6.6
2006-09-30 00:41:33,Kuril Islands,46.456,153.481,10.0,4.5
2006-09-29 15:37:43,"Hokkaido, Japan region",43.3,145.133,75.9,4.5
2006-09-29 14:44:02,Kuril Islands,46.472,153.448,10.0,4.6
2006-09-29 13:06:08,Kuril Islands,46.367,153.307,10.0,5.0
2006-09-28 23:56:30,Kuril Islands,46.259,153.203,10.0,4.9
2006-09-28 02:46:14,Kuril Islands,46.377,153.329,10.0,4.8
2006-09-28 01:46:49,Kuril Islands,46.443,153.401,10.0,4.8
2006-09-28 01:36:48,Kuril Islands,46.462,153.36,11.0,5.9
2006-09-27 20:50:56,Kuril Islands,46.315,153.337,10.0,4.5
2006-09-27 20:45:50,Kuril Islands,46.357,153.35,10.0,4.5
2006-09-27 09:34:58,"Ryukyu Islands, Japan",29.312,130.49,44.8,4.5
2006-09-27 08:04:17,Kuril Islands,46.563,153.181,10.0,4.8
2006-09-26 23:51:53,Kuril Islands,46.249,153.369,10.0,5.0
2006-09-26 02:25:37,Kuril Islands,46.37,153.151,10.0,5.0
2006-09-26 01:02:15,Kuril Islands,46.398,153.199,10.0,5.2
2006-09-25 22:03:47,"Kyushu, Japan",33.46,131.514,72.7,5.3
2006-09-23 22:18:54,"Hokkaido, Japan region",43.018,145.84,66.7,4.6
2006-09-17 15:45:21,Kuril Islands,49.219,154.805,64.5,4.6
2006-09-17 04:45:22,"off the east coast of Honshu, Japan",38.228,144.926,28.3,4.6
2006-09-16 02:22:50,Sea of Japan,41.364,135.697,367.2,5.9
2006-09-15 11:47:59,Kuril Islands,46.931,152.738,86.8,4.5
2006-09-15 06:28:56,"Izu Islands, Japan region",33.616,139.848,129.5,4.6
2006-09-13 15:51:18,"Ryukyu Islands, Japan",28.522,128.709,115.9,4.7
2006-09-13 13:25:40,northwest of the Kuril Islands,46.972,146.364,340.9,5.3
2006-09-11 14:04:59,"Ryukyu Islands, Japan",28.02,129.902,27.6,4.5
2006-09-09 13:02:20,Kuril Islands,50.288,154.115,178.7,4.5
2006-09-09 10:36:03,"near the east coast of Honshu, Japan",38.297,142.018,66.3,4.6
2006-09-08 23:52:17,northwest of the Kuril Islands,47.431,146.876,425.1,4.6
2006-09-07 01:57:39,"near the east coast of Honshu, Japan",35.591,140.134,66.0,4.8
2006-09-06 18:06:33,"near the east coast of Honshu, Japan",35.48,140.837,49.7,5.1
2006-09-06 13:21:30,Kuril Islands,49.762,156.065,92.3,4.5
2006-09-01 12:17:10,"off the east coast of Honshu, Japan",34.453,141.363,45.0,4.9
2006-08-31 23:03:22,"Ryukyu Islands, Japan",28.809,130.179,34.6,4.6
2006-08-31 22:58:25,"Ryukyu Islands, Japan",28.798,130.03,33.2,5.5
2006-08-31 09:41:39,Kuril Islands,45.322,149.943,44.0,5.1
2006-08-31 08:18:21,"near the south coast of Honshu, Japan",35.527,139.882,90.5,4.8
2006-08-30 19:28:35,Kuril Islands,47.25,152.163,103.6,5.0
2006-08-30 18:38:09,"Hokkaido, Japan region",43.775,145.393,104.5,4.9
2006-08-28 13:37:59,"Ryukyu Islands, Japan",28.744,130.105,42.6,4.5
2006-08-24 08:57:04,"Ryukyu Islands, Japan",26.189,126.15,45.9,4.6
2006-08-22 21:42:24,Kuril Islands,48.858,153.358,141.6,4.6
2006-08-22 16:51:06,Kuril Islands,47.559,154.292,17.8,5.2
2006-08-21 22:20:49,"near the south coast of western Honshu, Japan",33.631,135.825,411.2,5.5
2006-08-20 03:01:02,Kuril Islands,49.823,156.415,26.0,6.0
2006-08-20 01:58:19,"off the east coast of Honshu, Japan",39.667,143.542,36.4,5.1
2006-08-16 18:35:56,"Volcano Islands, Japan region",24.039,142.24,56.7,4.7
2006-08-15 02:52:51,"Izu Islands, Japan region",29.331,141.868,35.0,4.7
2006-08-14 14:15:53,Kuril Islands,46.506,153.274,10.0,4.8
2006-08-12 18:39:17,"Ryukyu Islands, Japan",28.789,130.016,22.0,5.5
2006-08-06 18:16:39,"Bonin Islands, Japan region",26.119,144.011,20.0,5.9
2006-08-05 11:55:04,Kuril Islands,46.621,150.914,5.5,4.6
2006-08-05 03:51:53,Kuril Islands,46.902,152.692,57.6,4.7
2006-08-01 15:28:10,Kuril Islands,46.107,153.158,7.2,4.5
2006-08-01 10:30:01,"Hokkaido, Japan region",42.694,145.943,69.6,4.5
2006-07-24 16:14:14,Kuril Islands,43.635,147.102,59.3,4.8
2006-07-20 13:40:14,"eastern Honshu, Japan",39.401,141.219,119.8,4.5
2006-07-14 07:22:50,Kuril Islands,47.039,153.988,41.0,4.5
2006-07-14 06:52:24,Kuril Islands,47.14,154.236,40.0,4.9
2006-07-13 13:21:55,"Ryukyu Islands, Japan",29.54,130.068,35.4,4.5
2006-07-13 00:16:58,Kuril Islands,46.364,153.077,35.0,4.5
2006-07-12 16:17:48,Kuril Islands,47.043,154.071,41.3,4.7
2006-07-09 14:52:10,Kuril Islands,47.093,153.965,10.0,4.9
2006-07-09 08:48:17,"near the south coast of Honshu, Japan",35.274,139.103,53.2,4.7
2006-07-09 00:06:19,"near the south coast of Honshu, Japan",35.515,139.947,24.1,4.7
2006-07-07 11:15:33,Kuril Islands,43.387,146.642,84.0,4.7
2006-07-05 17:08:41,"near the east coast of Honshu, Japan",40.171,142.318,46.4,5.3
2006-06-30 23:28:13,"near the east coast of Honshu, Japan",38.47,142.156,40.0,5.2
2006-06-29 16:39:41,Kuril Islands,46.306,153.133,40.7,4.7
2006-06-28 17:18:03,Kuril Islands,44.639,149.359,49.3,4.5
2006-06-25 06:07:43,"Ryukyu Islands, Japan",27.866,127.818,12.4,4.6
2006-06-24 23:43:38,east of the Kuril Islands,43.505,150.015,40.6,5.1
2006-06-24 23:00:50,"Izu Islands, Japan region",32.13,138.012,420.3,4.6
2006-06-22 17:40:43,Sea of Japan,37.637,135.522,351.1,4.5
2006-06-22 10:53:11,Kuril Islands,45.417,149.343,95.0,6.0
2006-06-19 21:47:12,"near the south coast of Honshu, Japan",35.722,139.994,80.9,4.8
2006-06-17 19:07:57,"Ryukyu Islands, Japan",27.509,130.086,8.4,4.8
2006-06-17 04:51:35,"near the east coast of Honshu, Japan",40.175,142.513,45.2,4.5
2006-06-16 20:19:21,"off the east coast of Honshu, Japan",40.329,143.612,28.8,5.5
2006-06-16 18:29:29,Sea of Okhotsk,46.605,144.53,365.0,5.3
2006-06-16 17:10:40,"off the east coast of Honshu, Japan",40.349,143.712,30.0,5.5
2006-06-16 14:47:09,"Izu Islands, Japan region",30.7,141.557,34.0,5.0
2006-06-16 10:42:51,"off the east coast of Honshu, Japan",40.316,143.674,28.1,4.8
2006-06-16 07:33:21,"near the east coast of Honshu, Japan",34.629,140.46,49.1,4.5
2006-06-14 04:36:16,Kuril Islands,43.832,147.672,38.3,4.7
2006-06-14 03:11:09,Kuril Islands,44.454,148.138,101.6,4.5
2006-06-13 17:06:53,northeast of Taiwan,26.225,125.475,142.9,4.9
2006-06-13 02:40:33,"Hokkaido, Japan region",42.702,143.422,85.5,4.8
2006-06-11 20:01:26,"Kyushu, Japan",33.134,131.145,140.0,6.3
2006-06-10 22:30:59,Kuril Islands,46.087,152.483,31.7,4.8
2006-06-06 03:30:11,Kuril Islands,47.174,153.781,64.0,4.9
2006-06-05 23:17:56,"off the coast of Hokkaido, Japan",42.245,147.409,70.4,4.8
2006-06-01 08:48:13,Kuril Islands,44.624,148.241,58.8,4.5
2006-05-30 18:00:24,Kuril Islands,50.581,157.896,70.6,4.7
2006-05-29 12:27:24,east of the Kuril Islands,48.86,156.34,40.8,4.7
2006-05-29 04:33:34,"Ryukyu Islands, Japan",28.885,128.809,148.2,4.5
2006-05-28 20:18:45,"Hokkaido, Japan region",41.891,144.292,30.3,4.7
2006-05-28 00:03:35,"Ryukyu Islands, Japan",29.085,130.183,30.0,4.5
2006-05-26 10:25:59,"Izu Islands, Japan region",30.398,138.35,438.3,5.2
2006-05-25 08:49:16,Kuril Islands,48.254,153.208,128.5,4.5
2006-05-23 17:03:09,"Kyushu, Japan",30.084,131.028,39.1,4.8
2006-05-22 15:16:20,"Kyushu, Japan",30.011,131.011,39.0,5.3
2006-05-21 07:22:36,"near the east coast of Honshu, Japan",38.667,142.249,49.8,4.5
2006-05-20 04:57:52,"near the south coast of Honshu, Japan",35.025,139.986,70.5,4.5
2006-05-13 17:02:55,Kuril Islands,45.024,150.108,50.9,4.6
2006-05-11 16:09:45,"Hokkaido, Japan region",42.97,145.736,50.1,5.0
2006-05-10 16:47:50,eastern Sea of Japan,43.62,139.772,205.6,4.9
2006-05-07 11:09:34,"Ryukyu Islands, Japan",26.884,129.902,18.5,4.9
2006-05-06 19:47:35,Kuril Islands,44.031,148.135,49.8,4.8
2006-05-06 01:38:56,"Bonin Islands, Japan region",27.628,141.668,69.0,4.9
2006-05-03 21:23:16,Kuril Islands,45.428,151.105,10.0,4.5
2006-05-03 13:07:32,"Hokkaido, Japan region",42.805,144.96,65.0,4.9
2006-05-02 09:24:31,"near the south coast of Honshu, Japan",34.773,139.256,26.1,4.9
2006-04-30 00:02:10,Sea of Japan,37.264,134.983,396.6,4.5
2006-04-29 04:39:05,"Izu Islands, Japan region",29.045,142.565,46.6,4.5
2006-04-28 04:19:44,"northwest of the Ryukyu Islands, Japan",28.33,127.611,10.0,5.3
2006-04-28 03:42:08,Kuril Islands,48.783,153.406,138.1,4.5
2006-04-26 14:10:37,"Hokkaido, Japan region",42.064,142.493,66.8,4.8
2006-04-26 11:10:53,Kuril Islands,45.242,150.766,48.8,4.6
2006-04-26 05:56:01,"Hokkaido, Japan region",41.968,142.203,110.8,4.7
2006-04-24 04:28:14,"near the west coast of Honshu, Japan",38.289,139.826,154.1,4.9
2006-04-21 13:45:42,Kuril Islands,44.603,148.277,54.7,4.6
2006-04-20 17:50:40,"near the south coast of Honshu, Japan",34.858,139.207,22.6,5.6
2006-04-19 14:10:16,"Izu Islands, Japan region",32.422,141.626,10.0,4.8
2006-04-19 07:22:38,"Izu Islands, Japan region",32.424,141.541,42.1,4.5
2006-04-18 13:00:26,Sea of Okhotsk,46.975,144.747,394.8,4.8
2006-04-18 10:38:25,"Hokkaido, Japan region",42.198,144.246,30.3,4.8
2006-04-18 08:24:41,Kuril Islands,47.389,151.297,177.7,4.5
2006-04-17 14:55:38,east of the Kuril Islands,44.98,151.787,55.6,4.5
2006-04-17 03:04:50,"Hokkaido, Japan region",41.571,142.045,66.7,4.5
2006-04-16 11:48:56,"Izu Islands, Japan region",30.242,138.565,431.6,5.7
2006-04-15 19:28:01,"Ryukyu Islands, Japan",29.197,129.313,52.6,4.9
2006-04-15 09:38:45,Kuril Islands,49.908,156.783,63.8,4.7
2006-04-14 17:07:48,Kuril Islands,47.437,152.814,111.3,4.6
2006-04-14 03:43:08,Kuril Islands,47.737,152.98,136.5,5.3
2006-04-13 04:27:22,"Hokkaido, Japan region",41.85,142.707,37.2,5.3
2006-04-11 08:46:07,"near the east coast of Honshu, Japan",34.628,140.404,69.8,4.9
2006-04-10 15:24:41,eastern Sea of Japan,42.396,136.966,298.3,4.5
2006-04-10 15:00:32,"Izu Islands, Japan region",32.862,137.867,319.8,4.5
2006-04-10 11:25:59,"Hokkaido, Japan region",43.691,144.755,120.0,5.1
2006-04-10 00:21:24,"near the east coast of Honshu, Japan",37.493,141.169,79.6,4.8
2006-04-09 18:28:13,"northwest of the Ryukyu Islands, Japan",29.404,128.727,48.4,5.0
2006-04-09 01:40:19,"off the east coast of Honshu, Japan",33.672,141.081,42.0,4.6
2006-04-09 00:37:10,"Hokkaido, Japan region",41.599,142.839,50.7,4.5
2006-04-08 13:42:49,"Izu Islands, Japan region",30.693,142.112,31.8,4.6
2006-04-07 15:00:02,east of the Kuril Islands,44.88,150.373,65.4,5.5
2006-04-06 17:09:38,Kuril Islands,46.952,153.94,35.0,5.0
2006-04-03 21:12:33,"Izu Islands, Japan region",30.817,140.186,119.3,4.5
2006-04-02 11:23:23,"Izu Islands, Japan region",29.384,142.14,42.3,4.6
2006-03-29 10:28:40,"near the east coast of Honshu, Japan",37.188,141.468,78.6,4.6
2006-03-29 02:20:31,"Izu Islands, Japan region",30.055,142.619,18.3,5.0
2006-03-28 13:32:47,"Izu Islands, Japan region",31.713,137.746,401.0,5.9
2006-03-27 02:50:26,"Shikoku, Japan",32.602,132.157,34.8,5.5
2006-03-27 00:16:11,"Izu Islands, Japan region",29.553,139.933,54.4,4.5
2006-03-26 13:02:53,"Izu Islands, Japan region",29.492,140.072,35.0,4.7
2006-03-26 10:15:50,"Izu Islands, Japan region",29.513,140.044,80.9,4.5
2006-03-25 23:59:04,"Izu Islands, Japan region",29.486,139.968,30.8,4.5
2006-03-24 22:16:02,"Hokkaido, Japan region",42.325,142.983,51.0,4.8
2006-03-19 08:08:11,"Volcano Islands, Japan region",23.934,142.816,15.0,4.6
2006-03-16 13:57:44,"Izu Islands, Japan region",31.24,141.826,36.1,4.5
2006-03-14 14:04:12,northwest of the Kuril Islands,47.926,147.272,414.0,5.3
2006-03-13 06:55:52,"near the east coast of Honshu, Japan",35.981,141.587,31.5,4.7
2006-03-13 04:15:33,"near the east coast of Honshu, Japan",36.041,141.528,33.9,5.0
2006-03-13 04:06:09,"near the east coast of Honshu, Japan",36.057,141.766,59.0,5.1
2006-03-13 03:00:38,"near the east coast of Honshu, Japan",36.048,141.765,58.0,4.6
2006-03-11 22:06:39,"near the east coast of Honshu, Japan",40.079,142.364,3.3,5.0
2006-03-10 00:46:13,east of the Kuril Islands,44.987,151.919,35.0,4.6
2006-03-09 08:23:55,east of the Kuril Islands,44.99,151.73,56.7,5.0
2006-03-08 06:35:48,Kuril Islands,44.138,148.378,37.2,5.0
2006-03-04 18:38:14,"near the south coast of Honshu, Japan",33.689,137.371,338.0,5.2
2006-03-01 18:40:16,"Ryukyu Islands, Japan",27.866,129.108,45.9,4.6
2006-02-24 15:50:22,"Izu Islands, Japan region",30.326,140.772,111.7,4.5
2006-02-24 09:56:33,Kuril Islands,44.338,148.151,59.1,4.8
2006-02-23 18:29:22,east of the Kuril Islands,49.433,158.444,17.9,4.8
2006-02-22 19:39:10,Kuril Islands,46.033,150.915,131.5,4.5
2006-02-21 04:44:08,"off the east coast of Honshu, Japan",36.054,142.319,31.9,5.2
2006-02-19 06:18:39,Kuril Islands,44.804,146.855,163.7,4.5
2006-02-17 06:45:48,Kuril Islands,43.5,146.896,114.5,4.5
2006-02-17 02:13:29,"Volcano Islands, Japan region",24.021,141.489,160.5,5.6
2006-02-16 22:11:05,Kuril Islands,44.267,148.976,38.1,4.8
2006-02-13 12:50:44,"Izu Islands, Japan region",29.136,142.388,41.5,4.8
2006-02-13 08:23:23,"near the west coast of Honshu, Japan",38.348,139.77,52.2,4.5
2006-02-08 14:56:46,Kuril Islands,50.019,154.763,132.1,4.7
2006-02-07 11:50:07,east of the Kuril Islands,48.422,156.735,41.4,5.0
2006-02-04 14:02:06,Kuril Islands,43.488,146.708,34.3,4.8
2006-02-03 15:11:59,"Kyushu, Japan",32.098,129.854,35.4,4.8
2006-02-03 06:10:06,"near the east coast of Honshu, Japan",36.175,141.517,36.8,5.3
2006-02-03 05:41:39,"near the east coast of Honshu, Japan",36.206,141.527,30.8,4.8
2006-02-03 05:38:09,"near the east coast of Honshu, Japan",36.171,141.566,31.6,4.7
2006-02-03 04:39:27,"near the east coast of Honshu, Japan",36.582,141.462,31.5,5.1
2006-02-03 04:37:36,"near the east coast of Honshu, Japan",36.156,141.449,28.0,5.7
2006-02-03 04:04:02,"near the east coast of Honshu, Japan",37.841,141.823,66.6,4.5
2006-02-01 11:35:53,"near the south coast of Honshu, Japan",35.641,139.812,103.5,5.1
2006-01-31 20:02:12,"Izu Islands, Japan region",30.005,139.911,69.7,5.0
2006-01-31 19:23:59,"near the east coast of Honshu, Japan",38.321,142.342,41.8,5.3
2006-01-24 03:06:09,"near the south coast of Honshu, Japan",34.341,137.226,328.6,4.5
2006-01-24 00:36:49,"Volcano Islands, Japan region",25.83,142.633,33.2,5.3
2006-01-18 14:25:27,"off the east coast of Honshu, Japan",37.774,142.131,25.8,5.7
2006-01-18 11:10:54,northwest of the Kuril Islands,49.084,152.071,239.6,4.7
2006-01-09 01:30:46,"Izu Islands, Japan region",29.511,138.806,24.4,4.6
2006-01-08 16:34:28,northeast of Taiwan,26.738,125.098,226.9,4.9
2006-01-05 06:01:57,Kuril Islands,47.532,152.605,133.0,4.7
2006-01-05 01:35:50,Kuril Islands,45.522,148.467,115.8,4.5
2006-01-03 12:26:00,"Hokkaido, Japan region",41.612,142.439,27.3,4.8
2006-01-03 01:10:53,"Izu Islands, Japan region",29.147,139.344,415.5,4.7
2006-01-02 20:07:27,"off the east coast of Honshu, Japan",38.26,144.762,68.8,4.9
2006-01-02 14:46:49,"Izu Islands, Japan region",29.018,142.722,35.0,4.6
2006-01-02 14:28:22,"Bonin Islands, Japan region",26.784,140.689,78.2,4.8
2006-01-01 07:11:57,"Izu Islands, Japan region",31.394,140.131,10.0,5.6
2005-12-31 13:26:42,"Kyushu, Japan",33.04,131.307,125.7,4.7
2005-12-30 22:35:47,"Izu Islands, Japan region",32.14,141.827,29.4,4.5
2005-12-30 21:14:52,"Izu Islands, Japan region",32.146,141.73,27.1,4.8
2005-12-29 08:30:34,"Bonin Islands, Japan region",27.367,139.853,472.3,5.3
2005-12-28 15:41:52,"Hokkaido, Japan region",43.043,145.594,54.1,4.5
2005-12-28 10:25:18,"Bonin Islands, Japan region",26.756,141.062,35.0,4.6
2005-12-28 09:46:07,"eastern Honshu, Japan",36.218,139.907,67.9,4.7
2005-12-27 10:33:43,Sea of Japan,36.966,135.764,330.9,4.5
2005-12-26 13:48:01,"Bonin Islands, Japan region",26.822,140.646,7.4,5.7
2005-12-24 20:17:09,Kuril Islands,44.429,148.125,52.4,4.6
2005-12-24 08:09:48,Kuril Islands,44.95,149.3,98.6,4.6
2005-12-24 02:01:55,"western Honshu, Japan",35.231,136.84,43.0,4.7
2005-12-22 17:33:30,"Bonin Islands, Japan region",26.797,140.924,50.8,4.6
2005-12-22 05:35:06,"off the east coast of Honshu, Japan",33.356,142.403,38.9,4.6
2005-12-20 22:58:03,"off the east coast of Honshu, Japan",37.92,143.311,28.0,5.0
2005-12-20 05:34:41,"western Honshu, Japan",34.529,136.629,354.4,5.0
2005-12-19 16:24:13,"Bonin Islands, Japan region",26.62,140.785,161.9,4.5
2005-12-19 14:56:52,"Bonin Islands, Japan region",26.764,140.741,38.6,4.9
2005-12-19 13:34:46,"Bonin Islands, Japan region",26.758,140.79,78.5,4.5
2005-12-19 13:33:23,"Bonin Islands, Japan region",26.851,140.677,140.1,5.0
2005-12-16 18:32:16,"near the east coast of Honshu, Japan",38.506,141.9,42.9,6.0
2005-12-16 10:58:07,Kuril Islands,47.494,153.985,15.0,4.5
2005-12-15 22:07:56,Kuril Islands,46.7,151.524,83.0,4.8
2005-12-15 07:41:39,"Ryukyu Islands, Japan",29.456,129.777,55.2,4.9
2005-12-14 01:19:46,"near the south coast of Honshu, Japan",33.115,137.035,379.3,4.7
2005-12-13 04:14:26,"Bonin Islands, Japan region",28.148,143.496,40.5,4.5
2005-12-12 23:45:21,Kuril Islands,44.001,147.994,0.0,4.5
2005-12-12 21:01:40,eastern Sea of Japan,43.206,139.329,26.4,5.4
2005-12-11 13:23:06,Kuril Islands,44.523,148.149,47.8,4.7
2005-12-10 23:52:43,"eastern Honshu, Japan",35.008,137.141,20.0,4.7
2005-12-10 21:00:01,"Bonin Islands, Japan region",26.886,140.717,43.3,4.8
2005-12-10 15:21:25,"Bonin Islands, Japan region",26.708,142.351,24.3,4.7
2005-12-10 09:32:10,"Kyushu, Japan",32.018,131.955,30.2,4.5
2005-12-10 01:32:43,Kuril Islands,46.43,153.658,60.3,4.6
2005-12-08 10:49:36,"Bonin Islands, Japan region",26.757,140.722,141.8,4.5
2005-12-07 04:17:59,"off the east coast of Honshu, Japan",39.128,143.447,28.6,4.8
2005-12-07 02:46:54,"Izu Islands, Japan region",32.932,141.475,43.5,4.6
2005-12-05 10:05:23,"near the south coast of western Honshu, Japan",33.932,136.738,364.1,4.6
2005-12-04 22:20:27,"off the east coast of Honshu, Japan",37.884,142.443,35.2,5.2
2005-12-04 18:03:17,"near the east coast of Honshu, Japan",40.143,142.639,45.7,5.0
2005-12-04 11:13:56,"Ryukyu Islands, Japan",29.234,130.461,36.9,4.7
2005-12-04 10:23:19,"Ryukyu Islands, Japan",29.375,130.372,27.3,5.0
2005-12-04 10:15:26,"Ryukyu Islands, Japan",29.362,130.464,47.7,4.8
2005-12-04 10:03:27,"Ryukyu Islands, Japan",29.326,130.474,40.5,4.7
2005-12-04 08:54:44,"Ryukyu Islands, Japan",29.196,130.528,36.9,4.7
2005-12-03 16:48:56,"Ryukyu Islands, Japan",29.361,130.396,30.6,5.2
2005-12-03 16:24:53,"Ryukyu Islands, Japan",29.222,130.499,29.6,5.3
2005-12-03 16:10:39,"Ryukyu Islands, Japan",29.338,130.29,26.0,5.9
2005-12-03 02:01:23,"near the south coast of Honshu, Japan",33.091,137.02,28.6,4.5
2005-12-03 01:44:11,"Ryukyu Islands, Japan",29.25,130.279,44.5,4.5
2005-12-03 01:39:04,"near the south coast of western Honshu, Japan",33.099,136.98,40.0,4.5
2005-12-02 13:13:09,"near the east coast of Honshu, Japan",38.089,142.122,29.0,6.5
2005-12-02 10:19:37,"Volcano Islands, Japan region",25.052,141.617,521.8,5.0
2005-11-30 18:06:51,"Bonin Islands, Japan region",28.776,142.609,14.9,4.6
2005-11-30 11:24:09,northeast of Taiwan,26.107,125.767,50.7,4.6
2005-11-28 17:36:35,"southwestern Ryukyu Islands, Japan",23.952,125.897,35.0,4.7
2005-11-27 12:45:25,Sea of Okhotsk,48.027,146.868,455.8,4.8
2005-11-27 10:50:04,Sea of Japan,37.501,134.582,376.6,4.9
2005-11-27 02:13:19,"Bonin Islands, Japan region",27.041,140.262,442.5,4.7
2005-11-25 07:19:22,"Bonin Islands, Japan region",27.664,141.67,10.0,4.7
2005-11-25 00:28:16,"off the east coast of Honshu, Japan",38.026,145.068,10.0,4.9
2005-11-24 20:30:02,Kuril Islands,44.351,148.904,35.0,4.6
2005-11-23 19:33:45,Sea of Okhotsk,50.073,147.704,631.9,5.5
2005-11-21 23:54:56,Kuril Islands,46.459,153.722,35.1,5.1
2005-11-21 18:06:18,"Izu Islands, Japan region",30.001,138.985,421.7,4.6
2005-11-21 15:36:30,"Kyushu, Japan",31.019,129.997,145.0,6.1
2005-11-17 22:06:09,"off the east coast of Honshu, Japan",33.366,141.448,48.1,4.5
2005-11-17 21:59:29,"off the east coast of Honshu, Japan",33.319,141.388,10.0,5.7
2005-11-17 12:26:36,"off the east coast of Honshu, Japan",38.145,144.902,10.0,4.7
2005-11-17 01:53:14,"near the east coast of Honshu, Japan",36.327,141.044,40.9,4.8
2005-11-15 21:17:59,"near the east coast of Honshu, Japan",36.336,141.054,43.2,4.9
2005-11-15 20:20:45,"off the east coast of Honshu, Japan",33.336,141.351,15.9,5.7
2005-11-15 01:59:03,"off the east coast of Honshu, Japan",38.167,145.028,10.0,4.6
2005-11-14 21:38:51,"off the east coast of Honshu, Japan",38.107,144.896,11.0,7.0
2005-11-12 10:28:38,Kuril Islands,49.187,155.388,59.8,4.6
2005-11-11 21:02:08,"near the east coast of Honshu, Japan",36.554,140.834,59.1,4.6
2005-11-11 01:42:28,northwest of the Kuril Islands,47.734,147.539,373.9,4.7
